name,value
FBtr0329943.1,Liprin-alpha
FBtr0079301.1,Liprin-alpha
FBtr0079300.1,Liprin-alpha
FBtr0300056.1,TTLL3B
FBtr0079305.1,TTLL3A
FBtr0339237.1,CG11221
FBtr0079303.1,CG11221
FBtr0079304.1,CG31910
FBtr0114310.1,snoRNA:Me28S-G2743
FBtr0339238.1,CG44271
FBtr0290242.1,CG11322
FBtr0331218.1,CG11321
FBtr0331221.1,CG11321
FBtr0331220.1,CG11321
FBtr0331216.1,CG11321
FBtr0331219.1,CG11321
FBtr0290295.1,CG11321
FBtr0331217.1,CG11321
FBtr0331222.1,CG11321
FBtr0301972.1,CG11321
FBtr0079336.1,CG17378
FBtr0079337.1,CG17378
FBtr0332335.1,CG17378
FBtr0079384.1,nrv1
FBtr0332370.1,nrv1
FBtr0100382.1,nrv2
FBtr0079382.1,nrv2
FBtr0079383.1,nrv2
FBtr0079381.1,nrv2
FBtr0100381.1,nrv2
FBtr0332369.1,nrv2
FBtr0309811.1,CR43610
FBtr0079338.1,tRNA:CR31631
FBtr0344141.1,CG17376
FBtr0079379.1,CG17376
FBtr0079380.1,CG17376
FBtr0345445.1,CG17377
FBtr0309815.1,CG17377
FBtr0079377.1,CG17377
FBtr0309814.1,CG17377
FBtr0309812.1,CG11236
FBtr0079339.1,CG11236
FBtr0334841.1,CG17375
FBtr0309813.1,CG17375
FBtr0300821.1,CG17375
FBtr0334840.1,CR44081
FBtr0345446.1,sens-2
FBtr0079341.1,sens-2
FBtr0079342.1,Rca1
FBtr0079343.1,l(2)k09022
FBtr0079373.1,Nha1
FBtr0079374.1,Nha1
FBtr0343868.1,CR44915
FBtr0343866.1,CR44914
FBtr0345755.1,CR44914
FBtr0307033.1,Nlg2
FBtr0343867.1,Nlg2
FBtr0079344.1,Nlg2
FBtr0304243.1,mir-932
FBtr0304244.1,mir-932
FBtr0079372.1,CG13773
FBtr0079345.1,Rat1
FBtr0332324.1,Rat1
FBtr0332329.1,Wee1
FBtr0079371.1,Wee1
FBtr0332328.1,x16
FBtr0079368.1,x16
FBtr0079370.1,CG32829
FBtr0079369.1,nop5
FBtr0309766.1,snoRNA:nop5-x16-a
FBtr0079346.1,Hrb27C
FBtr0307032.1,Hrb27C
FBtr0301403.1,Hrb27C
FBtr0307031.1,Hrb27C
FBtr0307030.1,Hrb27C
FBtr0079347.1,Hrb27C
FBtr0079348.1,Hrb27C
FBtr0301404.1,Hrb27C
FBtr0306284.1,CG43232
FBtr0347283.1,CG43232
FBtr0306285.1,CG18304
FBtr0332327.1,CG18304
FBtr0332326.1,CG18304
FBtr0079367.1,CG18304
FBtr0332325.1,Fgop2
FBtr0079366.1,Fgop2
FBtr0079365.1,ihog
FBtr0079364.1,Gas41
FBtr0079349.1,SA
FBtr0343775.1,CG13775
FBtr0343776.1,CG13775
FBtr0079363.1,CG13775
FBtr0079350.1,CG3430
FBtr0079362.1,Atac1
FBtr0343774.1,CG10399
FBtr0079351.1,CG10399
FBtr0079359.1,sip2
FBtr0079360.1,sip2
FBtr0079361.1,sip2
FBtr0079357.1,sip2
FBtr0079358.1,sip2
FBtr0346584.1,Coprox
FBtr0079352.1,Coprox
FBtr0079356.1,smt3
FBtr0346716.1,smt3
FBtr0331375.1,snRNP-U1-70K
FBtr0079355.1,snRNP-U1-70K
FBtr0305347.1,CR43142
FBtr0307073.1,uif
FBtr0307074.1,uif
FBtr0339664.1,uif
FBtr0302162.1,uif
FBtr0307072.1,uif
FBtr0290119.1,uif
FBtr0339662.1,CR44326
FBtr0306925.1,CG43321
FBtr0306926.1,CG43322
FBtr0339663.1,ade3
FBtr0079431.1,ade3
FBtr0100353.1,ade3
FBtr0079388.1,Pcp
FBtr0345638.1,CG31908
FBtr0079430.1,CG31908
FBtr0079429.1,CG31908
FBtr0079389.1,CG3476
FBtr0079428.1,Rab30
FBtr0079427.1,Rab30
FBtr0079426.1,Rab30
FBtr0309323.1,Rab30
FBtr0344710.1,Caper
FBtr0344708.1,Caper
FBtr0089640.1,Caper
FBtr0344711.1,Caper
FBtr0344712.1,Caper
FBtr0344709.1,Caper
FBtr0089636.1,Caper
FBtr0306229.1,milt
FBtr0306228.1,milt
FBtr0306231.1,milt
FBtr0306233.1,milt
FBtr0306232.1,milt
FBtr0306230.1,milt
FBtr0110978.1,Mnn1
FBtr0079402.1,Mnn1
FBtr0079401.1,Mnn1
FBtr0344736.1,CG31907
FBtr0079425.1,CG31907
FBtr0079403.1,Sem1
FBtr0079424.1,Nuf2
FBtr0289952.1,CG11289
FBtr0079423.1,Pvf2
FBtr0342659.1,CR44611
FBtr0342658.1,Pvf3
FBtr0112612.1,Pvf3
FBtr0112611.1,Pvf3
FBtr0301525.1,Pvf3
FBtr0342653.1,CR44612
FBtr0342657.1,CR44610
FBtr0342656.1,CR44613
FBtr0079405.1,CG4495
FBtr0113028.1,CG4495
FBtr0079419.1,CG4496
FBtr0342655.1,CG4496
FBtr0342654.1,CG4496
FBtr0302948.1,CG4497
FBtr0079418.1,CG4497
FBtr0079416.1,CG4502
FBtr0079417.1,CG4502
FBtr0330197.1,CG13784
FBtr0330199.1,CG13784
FBtr0110799.1,CG13784
FBtr0330198.1,CG13784
FBtr0079414.1,CG13784
FBtr0079413.1,ico
FBtr0344055.1,CR44989
FBtr0331658.1,Ndae1
FBtr0331664.1,Ndae1
FBtr0299539.1,Ndae1
FBtr0331662.1,Ndae1
FBtr0331659.1,Ndae1
FBtr0331661.1,Ndae1
FBtr0331663.1,Ndae1
FBtr0299537.1,Ndae1
FBtr0331660.1,Ndae1
FBtr0299538.1,Ndae1
FBtr0332003.1,CG43799
FBtr0332004.1,CG43800
FBtr0332005.1,CG43800
FBtr0333353.1,CG13786
FBtr0089291.1,Wnt4
FBtr0334799.1,Wnt4
FBtr0300460.1,CG31909
FBtr0300459.1,CG31909
FBtr0079432.1,wg
FBtr0345570.1,CR45304
FBtr0334800.1,Wnt6
FBtr0303251.1,Wnt6
FBtr0303207.1,Wnt10
FBtr0334816.1,CR44063
FBtr0079436.1,ninaC
FBtr0079437.1,ninaC
FBtr0334836.1,ninaC
FBtr0334835.1,ninaC
FBtr0079469.1,CG5149
FBtr0079438.1,gudu
FBtr0079468.1,CG5160
FBtr0302588.1,CG5160
FBtr0334837.1,CR44079
FBtr0302587.1,CG5171
FBtr0345288.1,CG5171
FBtr0079440.1,CG5171
FBtr0079439.1,CG5171
FBtr0334838.1,CG5171
FBtr0079441.1,CG5177
FBtr0332522.1,CG5177
FBtr0079467.1,CG5181
FBtr0079442.1,CG15818
FBtr0079443.1,chm
FBtr0332523.1,chm
FBtr0308610.1,chm
FBtr0332525.1,CR43857
FBtr0332524.1,CR43857
FBtr0304472.1,mir-275
FBtr0304473.1,mir-275
FBtr0304497.1,mir-305
FBtr0304498.1,mir-305
FBtr0079444.1,CG5261
FBtr0332529.1,CG5261
FBtr0332527.1,CG5261
FBtr0332528.1,CG5261
FBtr0332526.1,CG5261
FBtr0079445.1,CG5261
FBtr0079466.1,CG5958
FBtr0079446.1,CG5973
FBtr0332530.1,CG5973
FBtr0301152.1,CG5973
FBtr0332531.1,CG5973
FBtr0079448.1,CG5973
FBtr0079447.1,CG5973
FBtr0344858.1,CG5973
FBtr0346571.1,santa-maria
FBtr0079464.1,santa-maria
FBtr0079463.1,Gr28a
FBtr0079461.1,Gr28b
FBtr0079462.1,Gr28b
FBtr0079458.1,Gr28b
FBtr0079460.1,Gr28b
FBtr0079459.1,Gr28b
FBtr0079449.1,CG6055
FBtr0330720.1,CG6055
FBtr0330727.1,Ziz
FBtr0330726.1,Ziz
FBtr0330723.1,Ziz
FBtr0330728.1,Ziz
FBtr0330724.1,Ziz
FBtr0330725.1,Ziz
FBtr0330721.1,Ziz
FBtr0332201.1,Ziz
FBtr0330722.1,Ziz
FBtr0079451.1,CG6441
FBtr0301125.1,CG6441
FBtr0079455.1,Obp28a
FBtr0334849.1,RapGAP1
FBtr0334850.1,RapGAP1
FBtr0334848.1,RapGAP1
FBtr0334847.1,RapGAP1
FBtr0334846.1,RapGAP1
FBtr0334845.1,CR44082
FBtr0347292.1,CR46063
FBtr0335485.1,Spn28B
FBtr0079470.1,Spn28B
FBtr0345778.1,CR45370
FBtr0079471.1,Cyp4d21
FBtr0335486.1,CG6739
FBtr0079472.1,CG6739
FBtr0343251.1,CR44799
FBtr0343252.1,CR44800
FBtr0330706.1,Slob
FBtr0335491.1,Slob
FBtr0330704.1,Slob
FBtr0330705.1,Slob
FBtr0330701.1,Slob
FBtr0330699.1,Slob
FBtr0330697.1,Slob
FBtr0330700.1,Slob
FBtr0330702.1,Slob
FBtr0330698.1,Slob
FBtr0330703.1,Slob
FBtr0079473.1,Myo28B1
FBtr0079474.1,Myo28B1
FBtr0079475.1,Myo28B1
FBtr0079476.1,Myo28B1
FBtr0335490.1,CR44148
FBtr0335489.1,CG18585
FBtr0079516.1,CG18585
FBtr0079515.1,CG7025
FBtr0306288.1,CG43235
FBtr0335488.1,Tep2
FBtr0335487.1,Tep2
FBtr0079511.1,Tep2
FBtr0079510.1,Tep2
FBtr0079513.1,Tep2
FBtr0079477.1,Tep3
FBtr0344056.1,CR44990
FBtr0079478.1,Ntl
FBtr0079479.1,Ntl
FBtr0089297.1,tRNA:Y1:28C
FBtr0343408.1,CG33296
FBtr0302519.1,CG33296
FBtr0302518.1,CG13793
FBtr0079507.1,CG13794
FBtr0343407.1,CG13795
FBtr0300709.1,CG13795
FBtr0347303.1,CR46074
FBtr0079505.1,CG13796
FBtr0079504.1,CG13796
FBtr0079503.1,CG13796
FBtr0114496.1,CG13796
FBtr0079501.1,CG31904
FBtr0079502.1,CG31904
FBtr0079500.1,Acp1
FBtr0079499.1,CG7214
FBtr0079481.1,CG7211
FBtr0290272.1,CG7203
FBtr0346499.1,CG7203
FBtr0346498.1,CR45718
FBtr0347187.1,CG46025
FBtr0347188.1,CG46025
FBtr0347190.1,CG46025
FBtr0347189.1,CG46025
FBtr0343400.1,CG7191
FBtr0079485.1,CG7191
FBtr0301151.1,CG7179
FBtr0079486.1,Uro
FBtr0343401.1,CG7164
FBtr0079487.1,CG7164
FBtr0079488.1,CG7154
FBtr0343406.1,CG7149
FBtr0343405.1,CG7149
FBtr0079496.1,CG7149
FBtr0343404.1,LKR
FBtr0079495.1,LKR
FBtr0343402.1,CR44825
FBtr0343403.1,Herp
FBtr0079493.1,Herp
FBtr0343415.1,r2d2
FBtr0079489.1,r2d2
FBtr0301329.1,r2d2
FBtr0343423.1,cdc14
FBtr0301330.1,cdc14
FBtr0079492.1,cdc14
FBtr0301331.1,cdc14
FBtr0343424.1,cdc14
FBtr0079490.1,LanB1
FBtr0079491.1,LanB1
FBtr0344109.1,CR45008
FBtr0331235.1,CG7115
FBtr0331234.1,CG7115
FBtr0331236.1,CG7115
FBtr0079523.1,CG7115
FBtr0079524.1,CG7115
FBtr0331238.1,Rack1
FBtr0079565.1,Rack1
FBtr0331237.1,Rack1
FBtr0345448.1,Rack1
FBtr0343416.1,mts
FBtr0343417.1,mts
FBtr0079525.1,mts
FBtr0343422.1,CR43100
FBtr0079526.1,CG14537
FBtr0343421.1,CG14535
FBtr0079564.1,CG14535
FBtr0308065.1,lectin-28C
FBtr0343418.1,lectin-28C
FBtr0079563.1,TwdlE
FBtr0079562.1,Proc
FBtr0343420.1,Proc
FBtr0345771.1,CR45364
FBtr0079528.1,tRNA:G3:28D
FBtr0079561.1,spz3
FBtr0343419.1,CG7102
FBtr0079559.1,CG7102
FBtr0079560.1,SmE
FBtr0110879.1,CG34132
FBtr0110841.1,Spn28Da
FBtr0079557.1,Spn28Db
FBtr0112718.1,Snoo
FBtr0112719.1,Snoo
FBtr0343409.1,Snoo
FBtr0112717.1,Snoo
FBtr0300185.1,CG7231
FBtr0300184.1,CG7231
FBtr0079531.1,CG7231
FBtr0306336.1,CG7231
FBtr0300183.1,pes
FBtr0344861.1,pes
FBtr0344860.1,pes
FBtr0114550.1,pes
FBtr0331674.1,pes
FBtr0331673.1,pes
FBtr0344063.1,CG7227
FBtr0305574.1,CG7227
FBtr0079551.1,CG7227
FBtr0344062.1,CR44996
FBtr0343382.1,Sirup
FBtr0079532.1,Sirup
FBtr0079550.1,Wwox
FBtr0343384.1,Wwox
FBtr0079549.1,Spn28Dc
FBtr0343383.1,CG12560
FBtr0300761.1,CG12560
FBtr0100065.1,CG34010
FBtr0079533.1,Tg
FBtr0079534.1,Tg
FBtr0301128.1,CG7367
FBtr0301129.1,CG7367
FBtr0306002.1,CG7367
FBtr0333095.1,baf
FBtr0079535.1,baf
FBtr0079537.1,Cka
FBtr0079538.1,Cka
FBtr0333096.1,Cka
FBtr0306000.1,Cka
FBtr0079536.1,Cka
FBtr0079539.1,Cka
FBtr0306001.1,Cka
FBtr0079540.1,CG7429
FBtr0345332.1,RpL36A
FBtr0079546.1,RpL36A
FBtr0091677.1,snoRNA:Psi28S-2648
FBtr0344788.1,CG7466
FBtr0344789.1,CG7466
FBtr0079545.1,poe
FBtr0333088.1,poe
FBtr0079544.1,MED20
FBtr0329946.1,MED20
FBtr0079542.1,Trf
FBtr0079543.1,Mcr
FBtr0345451.1,CR45257
FBtr0079567.1,Bsg
FBtr0079566.1,Bsg
FBtr0079568.1,Bsg
FBtr0079569.1,Bsg
FBtr0079571.1,Bsg
FBtr0079574.1,Bsg
FBtr0332498.1,Bsg
FBtr0079570.1,Bsg
FBtr0079572.1,Bsg
FBtr0079573.1,Bsg
FBtr0301229.1,mon2
FBtr0339674.1,mon2
FBtr0079575.1,CG8673
FBtr0079642.1,CG12375
FBtr0339671.1,CG8668
FBtr0079576.1,CG8668
FBtr0302595.1,CG8552
FBtr0339673.1,CG8552
FBtr0344863.1,CG8552
FBtr0079641.1,CG8552
FBtr0309700.1,mir-4984
FBtr0309702.1,mir-4984
FBtr0309701.1,mir-4984
FBtr0303390.1,CG42762
FBtr0303391.1,CG42763
FBtr0339672.1,CG43394
FBtr0330321.1,CG43394
FBtr0308298.1,CG43394
FBtr0344862.1,CG43394
FBtr0308299.1,CG43394
FBtr0079577.1,CG31606
FBtr0079581.1,Rbsn-5
FBtr0346463.1,CG8498
FBtr0079640.1,CG8498
FBtr0335180.1,Piezo
FBtr0335182.1,Piezo
FBtr0335184.1,Piezo
FBtr0335177.1,Piezo
FBtr0335179.1,Piezo
FBtr0335178.1,Piezo
FBtr0335181.1,Piezo
FBtr0335175.1,Piezo
FBtr0335183.1,Piezo
FBtr0335176.1,Piezo
FBtr0110894.1,CG34134
FBtr0335186.1,CG8475
FBtr0079638.1,CG8475
FBtr0079639.1,CG8475
FBtr0335185.1,CR44116
FBtr0079586.1,CG8460
FBtr0335190.1,PGAP5
FBtr0079587.1,PGAP5
FBtr0079588.1,PGAP5
FBtr0079637.1,SLC5A11
FBtr0335191.1,CR44119
FBtr0335193.1,CR44120
FBtr0335192.1,CR44121
FBtr0079589.1,CG8419
FBtr0079635.1,Su(var)205
FBtr0079636.1,Su(var)205
FBtr0079590.1,Ssb-c31a
FBtr0079634.1,CG8372
FBtr0079633.1,CG8372
FBtr0332414.1,CG8360
FBtr0089935.1,CG8360
FBtr0332415.1,CG8353
FBtr0079593.1,CG8353
FBtr0079594.1,CG8349
FBtr0079632.1,CG8292
FBtr0306170.1,Snx6
FBtr0079631.1,Snx6
FBtr0302148.1,Pvr
FBtr0302147.1,Pvr
FBtr0332416.1,Pvr
FBtr0332418.1,Pvr
FBtr0303109.1,Pvr
FBtr0079626.1,Pvr
FBtr0079628.1,Pvr
FBtr0301338.1,Pvr
FBtr0079629.1,Pvr
FBtr0301339.1,Pvr
FBtr0303108.1,Pvr
FBtr0079625.1,Pvr
FBtr0332417.1,Pvr
FBtr0079624.1,Spn28F
FBtr0306547.1,CR43262
FBtr0346906.1,CG14277
FBtr0079595.1,CG14277
FBtr0332368.1,CG43057
FBtr0304640.1,CG43057
FBtr0306392.1,CG8086
FBtr0332362.1,CG8086
FBtr0332365.1,CG8086
FBtr0332363.1,CG8086
FBtr0332367.1,CG8086
FBtr0332360.1,CG8086
FBtr0332364.1,CG8086
FBtr0306391.1,CG8086
FBtr0332366.1,CG8086
FBtr0332361.1,CG8086
FBtr0079620.1,CG8086
FBtr0079621.1,CG8086
FBtr0112836.1,Btk29A
FBtr0079618.1,Btk29A
FBtr0330692.1,Btk29A
FBtr0079617.1,Btk29A
FBtr0330693.1,Btk29A
FBtr0112835.1,Btk29A
FBtr0079615.1,Btk29A
FBtr0079616.1,Btk29A
FBtr0304201.1,mir-2b-1
FBtr0304202.1,mir-2b-1
FBtr0079596.1,tRNA:K5:29A
FBtr0330691.1,CR43752
FBtr0079614.1,wol
FBtr0329934.1,Scgalpha
FBtr0329935.1,Scgalpha
FBtr0079597.1,Scgalpha
FBtr0079598.1,CG7840
FBtr0079613.1,Ostgamma
FBtr0079599.1,CG7818
FBtr0079612.1,CG7810
FBtr0079600.1,CG7806
FBtr0301170.1,mtsh
FBtr0301169.1,mtsh
FBtr0079601.1,CG7787
FBtr0079609.1,CG7781
FBtr0346462.1,CG7781
FBtr0079602.1,CG14275
FBtr0079603.1,CG14275
FBtr0079604.1,CG14274
FBtr0079605.1,CG14273
FBtr0345780.1,CR45371
FBtr0079606.1,CG7778
FBtr0345779.1,CG7778
FBtr0079607.1,Mur29B
FBtr0307092.1,CG7627
FBtr0079608.1,CG7627
FBtr0346454.1,RpS13
FBtr0079724.1,RpS13
FBtr0100541.1,RpS13
FBtr0079646.1,CSN8
FBtr0005088.1,Pp2A-29B
FBtr0339789.1,Pp2A-29B
FBtr0306102.1,Pp2A-29B
FBtr0100533.1,Pp2A-29B
FBtr0100535.1,Pp2A-29B
FBtr0345735.1,CR45341
FBtr0345734.1,CG17292
FBtr0339790.1,CG17292
FBtr0079648.1,CG17292
FBtr0079649.1,CG17292
FBtr0079650.1,Wdr82
FBtr0079723.1,CG13390
FBtr0079651.1,CG17294
FBtr0079722.1,Aats-ala
FBtr0079721.1,Aats-ala
FBtr0331995.1,CG13392
FBtr0079720.1,CG13392
FBtr0079652.1,Rcd4
FBtr0303472.1,Rcd4
FBtr0079719.1,l(2)k12914
FBtr0079656.1,CG13384
FBtr0079655.1,CG13384
FBtr0079658.1,CG13384
FBtr0303468.1,CG13384
FBtr0079653.1,CG13384
FBtr0303470.1,CG13384
FBtr0303467.1,CG13384
FBtr0303469.1,CG13384
FBtr0079654.1,CG13384
FBtr0303471.1,CG13384
FBtr0079657.1,CG13384
FBtr0303800.1,CG42819
FBtr0079659.1,snRNA:U6atac:29B
FBtr0303799.1,CG42820
FBtr0079716.1,Acp29AB
FBtr0079715.1,lectin-29Ca
FBtr0345737.1,CR45343
FBtr0331994.1,Peritrophin-15b
FBtr0331993.1,Peritrophin-15b
FBtr0079714.1,Peritrophin-15b
FBtr0079713.1,Peritrophin-15a
FBtr0079660.1,CG13385
FBtr0079661.1,CG13386
FBtr0079662.1,CG31898
FBtr0079712.1,fy
FBtr0331992.1,fy
FBtr0344057.1,CR44991
FBtr0079663.1,emb
FBtr0346708.1,emb
FBtr0331991.1,CG13397
FBtr0079711.1,CG13397
FBtr0331990.1,CG13398
FBtr0079710.1,CG13398
FBtr0079667.1,Akap200
FBtr0079664.1,Akap200
FBtr0340240.1,Akap200
FBtr0340239.1,Akap200
FBtr0079665.1,Akap200
FBtr0340241.1,Akap200
FBtr0079666.1,Akap200
FBtr0079708.1,grk
FBtr0079707.1,D12
FBtr0100268.1,Chrac-14
FBtr0346117.1,mus201
FBtr0100473.1,mus201
FBtr0079673.1,CG31897
FBtr0340244.1,U26
FBtr0089673.1,U26
FBtr0340243.1,U26
FBtr0340242.1,fu12
FBtr0079703.1,fu12
FBtr0302160.1,fu12
FBtr0079704.1,fu12
FBtr0332008.1,fu2
FBtr0079674.1,fu2
FBtr0303924.1,d
FBtr0303923.1,d
FBtr0079676.1,CheA29a
FBtr0079677.1,tRNA:CR31896
FBtr0079702.1,tRNA:CR31892
FBtr0332009.1,CG43796
FBtr0309788.1,CR43604
FBtr0079681.1,CG13088
FBtr0308708.1,CG43400
FBtr0079700.1,Dh31
FBtr0079699.1,Dh31
FBtr0343427.1,Bace
FBtr0079701.1,Bace
FBtr0343426.1,CG13096
FBtr0079698.1,CG13096
FBtr0079697.1,CG13097
FBtr0079682.1,PIG-U
FBtr0079696.1,mRpL51
FBtr0079683.1,CG13090
FBtr0333414.1,CG13090
FBtr0333413.1,CG13090
FBtr0079684.1,CG13091
FBtr0333415.1,CG13091
FBtr0333416.1,Acer
FBtr0079685.1,Acer
FBtr0333420.1,lmgB
FBtr0112744.1,lmgB
FBtr0112745.1,lmgB
FBtr0336886.1,lmgB
FBtr0333419.1,lmgA
FBtr0079695.1,lmgA
FBtr0112743.1,lmgA
FBtr0336885.1,lmgA
FBtr0079686.1,CG17834
FBtr0079687.1,CG17834
FBtr0333418.1,CG17834
FBtr0333417.1,CG17834
FBtr0079689.1,CG17834
FBtr0079688.1,CG17834
FBtr0079694.1,tRNA:CR31604
FBtr0079690.1,tRNA:CR31603
FBtr0303877.1,Sema-1a
FBtr0303878.1,Sema-1a
FBtr0329932.1,Sema-1a
FBtr0303879.1,Sema-1a
FBtr0329931.1,Sema-1a
FBtr0079691.1,Sema-1a
FBtr0329930.1,Sema-1a
FBtr0079692.1,tRNA:CR31895
FBtr0332517.1,CR43855
FBtr0332518.1,CR43855
FBtr0079693.1,tRNA:CR31602
FBtr0079727.1,Glt
FBtr0307091.1,Glt
FBtr0079753.1,CG9287
FBtr0079728.1,tRNA:CR31889
FBtr0079751.1,CG9289
FBtr0079729.1,tRNA:CR31890
FBtr0079752.1,tRNA:CR31888
FBtr0079750.1,PrBP
FBtr0079730.1,Trs23
FBtr0336633.1,Hnf4
FBtr0079747.1,Hnf4
FBtr0344784.1,Hnf4
FBtr0079748.1,Hnf4
FBtr0112846.1,Hnf4
FBtr0344058.1,CR44992
FBtr0339543.1,CG9314
FBtr0079731.1,CG9314
FBtr0303868.1,raw
FBtr0079745.1,raw
FBtr0340232.1,raw
FBtr0079746.1,raw
FBtr0340231.1,raw
FBtr0345576.1,CG45307
FBtr0079732.1,CG12438
FBtr0340230.1,CG9463
FBtr0079744.1,CG9463
FBtr0302992.1,CG9465
FBtr0345752.1,CG9466
FBtr0079742.1,CG9466
FBtr0079741.1,CG9468
FBtr0302991.1,CG42710
FBtr0330210.1,SoxN
FBtr0079733.1,SoxN
FBtr0345772.1,CR45365
FBtr0345454.1,CR45260
FBtr0079734.1,CG32986
FBtr0079735.1,CG32987
FBtr0079736.1,CG32988
FBtr0079737.1,CG32983
FBtr0079738.1,CG9483
FBtr0340257.1,CR44414
FBtr0347027.1,CR44415
FBtr0345754.1,CR44415
FBtr0340264.1,CR44415
FBtr0340258.1,CG42713
FBtr0302995.1,CG42713
FBtr0340260.1,CG34398
FBtr0303893.1,CG34398
FBtr0303892.1,CG34398
FBtr0303889.1,CG34398
FBtr0340259.1,CG34398
FBtr0303890.1,CG34398
FBtr0303891.1,CG34398
FBtr0303894.1,CG34398
FBtr0112649.1,CG34398
FBtr0112648.1,CG34398
FBtr0300289.1,Tsp29Fa
FBtr0079754.1,Tsp29Fa
FBtr0340261.1,Tsp29Fa
FBtr0347300.1,CR46071
FBtr0079756.1,Tsp29Fb
FBtr0079755.1,Tsp29Fb
FBtr0273420.1,Tsp29Fb
FBtr0340263.1,CG9510
FBtr0299780.1,CG9510
FBtr0100481.1,CG9510
FBtr0340262.1,CG9515
FBtr0079791.1,CG9515
FBtr0079790.1,C1GalTA
FBtr0079788.1,C1GalTA
FBtr0079789.1,C1GalTA
FBtr0303885.1,CG31886
FBtr0113029.1,CG31886
FBtr0079787.1,CG31886
FBtr0332188.1,CG9525
FBtr0079786.1,CG9525
FBtr0079757.1,CG32985
FBtr0079758.1,CG32984
FBtr0332187.1,CG18088
FBtr0332186.1,CG18088
FBtr0079759.1,CG18088
FBtr0332207.1,CG9541
FBtr0332206.1,CG9541
FBtr0079784.1,CG13101
FBtr0079783.1,CG13101
FBtr0079760.1,CG18662
FBtr0079782.1,rost
FBtr0331453.1,rost
FBtr0331454.1,rost
FBtr0345450.1,CG9555
FBtr0079761.1,CG9555
FBtr0339550.1,alien
FBtr0079781.1,alien
FBtr0343095.1,alien
FBtr0079780.1,alien
FBtr0079762.1,CG17906
FBtr0303880.1,CG18661
FBtr0079763.1,CG18661
FBtr0301665.1,Try29F
FBtr0345312.1,Try29F
FBtr0079765.1,CG9568
FBtr0309842.1,CG13102
FBtr0079766.1,CG13102
FBtr0079779.1,Rcd-1r
FBtr0339808.1,CG9582
FBtr0079778.1,CG9582
FBtr0339809.1,CR44352
FBtr0303881.1,CG31708
FBtr0079777.1,CG31708
FBtr0079776.1,CG31708
FBtr0340591.1,CR44483
FBtr0340592.1,CG12439
FBtr0079767.1,CG12439
FBtr0079768.1,Toll-4
FBtr0299873.1,CG31609
FBtr0340593.1,CR44482
FBtr0079770.1,Or30a
FBtr0342661.1,CR44617
FBtr0342663.1,CR44616
FBtr0342662.1,CR44615
FBtr0301039.1,CG32982
FBtr0079771.1,CG32982
FBtr0330219.1,CG32982
FBtr0330218.1,CG32982
FBtr0303888.1,CG32982
FBtr0301040.1,CG32982
FBtr0110960.1,CG32982
FBtr0079773.1,CG13108
FBtr0079774.1,CG9586
FBtr0330220.1,CG9586
FBtr0303871.1,tai
FBtr0333405.1,tai
FBtr0304974.1,tai
FBtr0303873.1,tai
FBtr0303872.1,tai
FBtr0303870.1,tai
FBtr0079820.1,tRNA:CR31885
FBtr0343928.1,aust
FBtr0079819.1,aust
FBtr0330023.1,CR43734
FBtr0079818.1,borr
FBtr0079817.1,borr
FBtr0079816.1,lectin-30A
FBtr0303895.1,Ggamma30A
FBtr0079795.1,Ggamma30A
FBtr0079796.1,Ggamma30A
FBtr0079797.1,Ggamma30A
FBtr0330019.1,Ggamma30A
FBtr0346282.1,Ggamma30A
FBtr0309247.1,Ggamma30A
FBtr0336620.1,Ggamma30A
FBtr0345456.1,CR45262
FBtr0342852.1,CR42844
FBtr0345963.1,CR45456
FBtr0345964.1,CR45457
FBtr0336624.1,CG17005
FBtr0336623.1,CG17005
FBtr0336622.1,CG17005
FBtr0273186.1,CG17005
FBtr0079799.1,Cks30A
FBtr0079801.1,Eaat1
FBtr0079800.1,Eaat1
FBtr0303876.1,Eaat1
FBtr0079802.1,Eaat1
FBtr0079803.1,CG3748
FBtr0336625.1,CG3748
FBtr0343254.1,CR44802
FBtr0336626.1,CG43350
FBtr0307098.1,CG43350
FBtr0079805.1,CG13110
FBtr0342858.1,CR43404
FBtr0112374.1,CG34181
FBtr0332598.1,Shawl
FBtr0308029.1,Shawl
FBtr0332596.1,CR43865
FBtr0079806.1,Aldh
FBtr0332597.1,Aldh
FBtr0303900.1,CG4438
FBtr0079813.1,CG4438
FBtr0303897.1,Mco1
FBtr0303896.1,Mco1
FBtr0079807.1,Mco1
FBtr0343428.1,Fbp2
FBtr0079808.1,Fbp2
FBtr0343429.1,Fbp2
FBtr0303932.1,CG42847
FBtr0346623.1,FucTB
FBtr0079811.1,FucTB
FBtr0343431.1,FucTB
FBtr0079809.1,scat
FBtr0079810.1,CG3769
FBtr0112375.1,RpS28-like
FBtr0079821.1,numb
FBtr0079822.1,numb
FBtr0339526.1,numb
FBtr0091721.1,CG33723
FBtr0331293.1,CR43769
FBtr0345433.1,Gdi
FBtr0306169.1,Gdi
FBtr0079862.1,Gdi
FBtr0301064.1,CG33298
FBtr0301065.1,CG33298
FBtr0089854.1,CG33298
FBtr0089853.1,CG33298
FBtr0079825.1,Oatp30B
FBtr0079826.1,Oatp30B
FBtr0079827.1,Oatp30B
FBtr0079828.1,Oatp30B
FBtr0079829.1,CG31883
FBtr0079830.1,CG17855
